,chembl_id,standardized_smiles,wd_consensus_1,wd_chembl,wd_withdrawn,wd_drugbank,atc_code,name
151,CHEMBL507870,CCCCCCCCCCNCCNC1(C)CC(OC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c5ccc(c(Cl)c5)O4)c4ccc(O)c(c4)-c4c(cc(O)c(CNCP(=O)(O)O)c4O)C(C(=O)O)NC3=O)OC(CO)C(O)C2O)OC(C)C1O,0,0.0,None,0,J01XA03,TELAVANCIN
152,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0,0.0,None,0,N06DA02,DONEPEZIL
153,CHEMBL508112,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,0,None,None,0,None,BENZOTHIAZYL DISULFIDE
154,CHEMBL508338,C(=O)(c1c(S[Hg]CC)cccc1)[O-],0,0.0,None,0,D08AK06,THIMEROSAL
155,CHEMBL509,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0,0.0,None,0,"M01AG04, M02AA18",MECLOFENAMIC ACID
156,CHEMBL509282,C=CCC(C(=O)NC(N)=O)C(C)C,0,None,None,0,N05CM12,APRONAL
157,CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0,0.0,None,0,"D04AA02, R06AC01",PYRILAMINE
158,CHEMBL512351,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0,0.0,None,0,B01AF04,BETRIXABAN
159,CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,0,0.0,None,0,L01EX09,NINTEDANIB
160,CHEMBL501849,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,0,0.0,None,0,J05AP05,SIMEPREVIR
161,CHEMBL514,O=NN(CCCl)C(=O)NC1CCCCC1,0,0.0,None,0,L01AD02,LOMUSTINE
162,CHEMBL493982,CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,0,0.0,None,0,B01AC26,VORAPAXAR
163,CHEMBL49,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,0.0,None,0,N05BE01,BUSPIRONE
164,CHEMBL490,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,0,0.0,None,0,N06AB05,PAROXETINE
165,CHEMBL49080,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0,0.0,None,0,"R03AC14, R03CC13",CLENBUTEROL
166,CHEMBL491571,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(CNS(N)(=O)=O)C3)C(C)C12,0,0.0,None,0,J01DH04,DORIPENEM
167,CHEMBL492,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,0,0.0,None,0,"N01BB07, N01BB57",ETIDOCAINE
168,CHEMBL493287,NC1C(O)OC(CO)C(O)C1O,0,0.0,None,0,M01AX05,GLUCOSAMINE
169,CHEMBL494753,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,0,0.0,None,0,None,ESTRONE SULFURIC ACID
170,CHEMBL501174,CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C,0,None,None,0,None,LYCOPENE
171,CHEMBL495,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,0,0.0,None,0,"C01EA01, G04BE01",ALPROSTADIL
172,CHEMBL497001,O=C1c2c(O)cccc2C(C2OC(CO)C(O)C(O)C2O)c2cc(CO)cc(O)c21,0,None,None,0,None,ALOIN
173,CHEMBL499808,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(NCCN)NC(=O)C2C(O)CCN2C(=O)C(C(O)CCN)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O,0,0.0,None,0,J02AX04,CASPOFUNGIN
174,CHEMBL500,CC(C)NCC(O)COc1cccc2[nH]ccc12,0,0.0,None,0,C07AA03,PINDOLOL
175,CHEMBL500576,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,0,None,None,0,None,CHEMBL500576
176,CHEMBL501122,CCON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)(O)O)n1,0,0.0,None,0,J01DI02,CEFTAROLINE FOSAMIL
177,CHEMBL513,O=NN(CCCl)C(=O)NCCCl,0,0.0,None,0,L01AD01,CARMUSTINE
178,CHEMBL514446,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,0,0.0,None,0,None,DEHYDROCHOLIC ACID
179,CHEMBL440,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,0,0.0,None,0,None,THIAMYLAL
180,CHEMBL542,Nc1ccc(C(=O)O)cc1,0,0.0,None,0,D02BA01,AMINOBENZOIC ACID
181,CHEMBL539,C(=O)(O)C,0,0.0,None,0,"G01AD02, S02AA10",ACETIC ACID
182,CHEMBL53904,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,None,None,0,"N05AF02, N05AF05",ZUCLOPENTHIXOL
183,CHEMBL539697,CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,0,0.0,None,0,B01AE07,DABIGATRAN ETEXILATE
184,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,0.0,None,0,N05AD01,HALOPERIDOL
185,CHEMBL540445,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,0,None,None,0,None,PARTHENOLIDE
186,CHEMBL541,C(=O)(c1ccccc1)O,0,0.0,None,0,None,BENZOIC ACID
187,CHEMBL549473,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],0,None,None,0,None,DIPYRITHIONE
188,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,0,0.0,None,0,L01EX01,SUNITINIB
189,CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0,0.0,None,0,None,PENTAMIDINE
190,CHEMBL550348,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,0,0.0,None,0,V03AC03,DEFERASIROX
191,CHEMBL551978,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,0,None,None,0,A03AD02,DROTAVERINE
192,CHEMBL552128,C=C1CCC2C(C=C(C)C(=O)C3(OC(C)=O)CC(C)C(OC(=O)c4ccccc4)C3C1OC(C)=O)C2(C)C,0,None,None,0,None,CHEMBL552128
193,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0,0.0,None,0,L01EB02,ERLOTINIB
194,CHEMBL553025,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,0,0.0,None,0,L01CA04,VINORELBINE
195,CHEMBL537,Oc1ccc(O)cc1,0,0.0,None,0,D11AX11,HYDROQUINONE
196,CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,0.0,None,0,"R06AX17, S01GX08",KETOTIFEN
197,CHEMBL514800,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0,0.0,None,0,L04AA32,APREMILAST
198,CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,0,0.0,None,0,L01XK01,OLAPARIB
199,CHEMBL515,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0,0.0,None,0,L01AA02,CHLORAMBUCIL
200,CHEMBL515606,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,0,0.0,None,0,C09AA08,CILAZAPRIL
201,CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0,0.0,None,0,R06AX02,CYPROHEPTADINE
202,CHEMBL517,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0,0.0,None,0,C01BA03,DISOPYRAMIDE
203,CHEMBL517427,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0,None,None,0,C08CA10,NILVADIPINE
204,CHEMBL520642,Nc1nc(C(=NO)C(=O)NC2C(=O)N3C(C(=O)O)=C(C=C4CCN(C5CCNC5)C4=O)CSC23)ns1,0,None,None,0,None,CEFTOBIPROLE
205,CHEMBL524,COc1ccc(OC)c(C(O)C(C)N)c1,0,0.0,None,0,C01CA10,METHOXAMINE
206,CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0,0.0,None,0,C01BD05,IBUTILIDE
207,CHEMBL524004,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0,0.0,None,0,A03AB12,MEPENZOLATE
208,CHEMBL52440,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,0,0.0,None,0,"R05DA09, N07XX59",DEXTROMETHORPHAN
209,CHEMBL527,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,0,0.0,None,0,"M01AC01, M02AA07, S01BC06",PIROXICAM
210,CHEMBL529,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,0,0.0,None,0,"J01FA10, S01AA26",AZITHROMYCIN
211,CHEMBL53,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,0.0,None,0,"G04BE07, N04BC07",APOMORPHINE
212,CHEMBL532,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0,0.0,None,0,"D10AF02, J01FA01, S01AA17, D10AF52",ERYTHROMYCIN
213,CHEMBL489411,CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1,0,0.0,None,0,D01AE16,AMOROLFINE
214,CHEMBL487253,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0,0.0,None,0,L01AA09,BENDAMUSTINE
215,CHEMBL485,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0,0.0,None,0,"N02AA59, N02AA79, R05DA04",CODEINE
216,CHEMBL453,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0,0.0,None,0,"J01EB05, S01AB02",SULFISOXAZOLE
217,CHEMBL45029,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0,0.0,None,0,N03AA01,MEPHOBARBITAL
218,CHEMBL450449,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,0,0.0,None,0,L01CX01,TRABECTEDIN
219,CHEMBL450895,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0,0.0,None,0,"A07AA02, D01AA01, G01AA01, G01AA51",NYSTATIN
220,CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,0,0.0,None,0,N05BA02,CHLORDIAZEPOXIDE
221,CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0,0.0,None,0,N03AE01,CLONAZEPAM
222,CHEMBL452231,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0,0.0,None,0,L01CB02,TENIPOSIDE
223,CHEMBL453514,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,0,0.0,None,0,J01FA02,SPIRAMYCIN
224,CHEMBL449,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0,0.0,None,0,None,BUTABARBITAL
225,CHEMBL454,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0,0.0,None,0,None,BUTALBITAL
226,CHEMBL454801,COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,0,None,None,0,C01EB09,UBIDECARENONE
227,CHEMBL455,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0,0.0,None,0,"D10AF06, S01AB04",SULFACETAMIDE
228,CHEMBL4559134,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,0,0.0,None,0,None,SELPERCATINIB
229,CHEMBL455917,OC(O)C(Cl)(Cl)Cl,0,0.0,None,0,N05CC01,CHLORAL HYDRATE
230,CHEMBL456,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,0.0,None,0,C03CC01,ETHACRYNIC ACID
231,CHEMBL449317,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,0,None,None,0,None,HESPERIDIN
232,CHEMBL44884,CCC(CO)NCCNC(CC)CO,0,0.0,None,0,J04AK02,ETHAMBUTOL
233,CHEMBL484785,C(#N)c1ccc(Oc2cc3c(B(OC3)O)cc2)cc1,0,0.0,None,0,D11AH06,CRISABOROLE
234,CHEMBL44354,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0,0.0,None,0,J01DD02,CEFTAZIDIME
235,CHEMBL441,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0,0.0,None,0,"N01AF03, N05CA19",THIOPENTAL
236,CHEMBL441687,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0,None,None,0,A05BA08,GLYCYRRHIZIN
237,CHEMBL441920,CC(O)C(NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1)C(=O)O,0,None,None,0,None,CHEMBL441920
238,CHEMBL442,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,0,0.0,None,0,"G02AB02, N02CA02, N02CA72, N02CA52",ERGOTAMINE
239,CHEMBL443,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0,0.0,None,0,J01EC01,SULFAMETHOXAZOLE
240,CHEMBL443052,Fc1cc2c(B(OC2)O)cc1,0,0.0,None,0,D01AE24,TAVABOROLE
241,CHEMBL443605,CCCCCCc1ccc(O)cc1O,0,0.0,None,0,R02AA12,HEXYLRESORCINOL
242,CHEMBL446143,NCCCC(N)C(=O)O,0,None,None,0,None,ORNITHINE
243,CHEMBL444176,FC(F)CC(F)(F)F,0,None,None,0,None,CHEMBL444176
244,CHEMBL444633,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,0,0.0,None,0,J04AB04,RIFABUTIN
245,CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,0,0.0,None,0,N06AA10,NORTRIPTYLINE
246,CHEMBL445001,CC(C(O)c1ccccc1)N(C)C,0,None,None,0,None,CHEMBL445001
247,CHEMBL446,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0,0.0,None,0,J01EB03,SULFAMETHAZINE
248,CHEMBL446061,N(CCO)(CCO)CCO,0,0.0,None,0,D03AX12,TROLAMINE
249,CHEMBL457547,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,0,0.0,None,0,J02AX05,MICAFUNGIN
250,CHEMBL459,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,0,0.0,None,0,C02AB01,METHYLDOPA
251,CHEMBL459008,CCCCOC(=O)c1ccc(O)cc1,0,None,None,0,None,BUTYLPARABEN
252,CHEMBL473417,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0,0.0,None,0,L01XJ01,VISMODEGIB
253,CHEMBL466659,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0,0.0,None,0,"A06AD14, C01DA05, C01DA55",PENTAERYTHRITOL TETRANITRATE
254,CHEMBL467,NC(=O)NO,0,0.0,None,0,L01XX05,HYDROXYUREA
255,CHEMBL46740,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0,0.0,None,0,G03XC02,BAZEDOXIFENE
256,CHEMBL471,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0,0.0,None,0,C07AA07,SOTALOL
257,CHEMBL471737,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CC1Cc3cc(OC)c(OC)cc31)CC2,0,0.0,None,0,C01EB17,IVABRADINE
258,CHEMBL472,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,0.0,None,0,A10BB01,GLYBURIDE
259,CHEMBL474579,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0,0.0,None,0,J01DC05,CEFOTETAN
260,CHEMBL459265,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0,0.0,None,0,None,HEXAMETHYL PARAROSANILINE
261,CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0,0.0,None,0,C08CA08,NITRENDIPINE
262,CHEMBL477772,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0,0.0,None,0,L01EX03,PAZOPANIB
263,CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,0,0.0,None,0,"A02BC03, A02BC53",LANSOPRAZOLE
264,CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,0,0.0,None,0,L01CE02,IRINOTECAN
265,CHEMBL482581,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,0,None,None,0,None,ESCULIN
266,CHEMBL48449,CC12C(=O)OC(=O)C1(C)C1CCC2O1,0,0.0,None,0,None,CANTHARIDIN
267,CHEMBL46516,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,0,0.0,None,0,N05AG01,FLUSPIRILENE
268,CHEMBL465026,CN1CCOC(c2ccccc2)c2ccccc2C1,0,0.0,None,0,N02BG06,NEFOPAM
269,CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,0,0.0,None,0,A04AD10,DRONABINOL
270,CHEMBL464982,CCCCCC=CCC=CCC=CCCCCC(=O)O,0,0.0,None,0,"D11AX02, D11AX52",GAMOLENIC ACID
271,CHEMBL46469,O=C1c2c(O)cccc2Cc2cccc(O)c21,0,0.0,None,0,"D05AC01, D05AC51",ANTHRALIN
272,CHEMBL464345,C(=O)(C(C(C(C(O)CO)O)O)O)O,0,None,None,0,None,GLUCONIC ACID
273,CHEMBL46403,C(=O)(O)CCCCCCCCCCCCCCCCC,0,None,None,0,None,STEARIC ACID
274,CHEMBL463,Nc1ccc(C(=O)NCC(=O)O)cc1,0,0.0,None,0,V04CH30,AMINOHIPPURIC ACID
275,CHEMBL462605,Clc1ccc(CCCOCCCN2CCCCC2)cc1,0,0.0,None,0,N07XX11,PITOLISANT
276,CHEMBL461101,CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O,0,0.0,None,0,B02BX05,ELTROMBOPAG
277,CHEMBL46058,CCCl,0,0.0,None,0,N01BX01,ETHYL CHLORIDE
278,CHEMBL460291,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C,0,0.0,None,0,C08CA09,LACIDIPINE
279,CHEMBL460282,CS(=O)(=O)OCC(O)C(O)C(O)C(O)COS(C)(=O)=O,0,None,None,0,L01AB03,MANNOSULFAN
280,CHEMBL460026,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,0,None,None,0,None,ICOSAPENT
281,CHEMBL460,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,0,0.0,None,0,N05AE02,MOLINDONE
282,CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0,0.0,None,0,A04AA01,ONDANSETRON
283,CHEMBL4594250,Cc1ccc(C(=O)OCc2ccc(C(CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,0,0.0,None,0,S01EX05,NETARSUDIL
284,CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,0,0.0,None,0,M03AA02,TUBOCURARINE
285,CHEMBL334966,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)C(O)C1O,0,0.0,None,0,B01AC25,CANGRELOR
286,CHEMBL55400,Nc1ccc2cc3ccc(N)cc3nc2c1,0,0.0,None,0,None,PROFLAVINE
287,CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,0,0.0,None,0,None,ABAMETAPIR
288,CHEMBL2146883,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)(C2CCCCN2)C1,0,0.0,None,0,L01EE02,COBIMETINIB
289,CHEMBL2159122,COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,0,0.0,None,0,A07DA06,ELUXADOLINE
290,CHEMBL2178422,NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,0,0.0,None,0,None,RIMEGEPANT
291,CHEMBL218490,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0,0.0,None,0,S01EC03,DORZOLAMIDE
292,CHEMBL218650,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,0,0.0,None,0,J04AK06,DELAMANID
293,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0,0.0,None,0,J01EA01,TRIMETHOPRIM
294,CHEMBL22097,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,0,0.0,None,0,N05CD06,LORMETAZEPAM
295,CHEMBL2135887,CC=Cc1ccc(O)c(OC)c1,0,None,None,0,None,CIS/TRANS-ISOEUGENOL
296,CHEMBL22108,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,0,0.0,None,0,"D04AA13, R06AB03",DIMETHINDENE
297,CHEMBL22150,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,None,None,0,R06AE04,CHLORCYCLIZINE
298,CHEMBL221572,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,0,None,None,0,J01GB10,RIBOSTAMYCIN
299,CHEMBL2216870,CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0,0.0,None,0,L01EM01,IDELALISIB
300,CHEMBL221722,NC(=O)c1nc(F)c[nH]c1=O,0,None,None,0,J05AX27,FAVIPIRAVIR
301,CHEMBL2218885,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,0,None,None,0,S01LA01,VERTEPORFIN
302,CHEMBL2141296,B(C(NC(=O)CNC(=O)c1c(Cl)ccc(Cl)c1)CC(C)C)(O)O,0,0.0,None,0,L01XG03,IXAZOMIB
303,CHEMBL2111112,COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC,0,0.0,None,0,C01BG11,VERNAKALANT
304,CHEMBL2218904,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,0,None,None,0,None,LORPIPRAZOLE
305,CHEMBL2107834,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0,0.0,None,0,C02KX05,RIOCIGUAT
306,CHEMBL2107553,O=C1NOCC1N=Cc1ccc(C=NC2CONC2=O)cc1,0,None,None,0,J04AK03,TERIZIDONE
307,CHEMBL2107583,O=[N+]([O-])OCC(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-],0,None,None,0,"C01DA13, C01DA63",ERYTHRITYL TETRANITRATE
308,CHEMBL2107781,C(=O)([O-])C(C(C(=O)[O-])O)O,0,None,None,0,A06AD21,SODIUM TARTRATE
309,CHEMBL2107825,CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,0,0.0,None,0,J05AF13,TENOFOVIR ALAFENAMIDE
310,CHEMBL2107830,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,0,0.0,None,0,A10BK03,EMPAGLIFLOZIN
